item_id,dept_id,current_inventory,reorder_point,recommended_order_qty,potential_stockout_loss,xai_reasoning
FOODS_1_004,FOODS_1,3,32.71107240235467,30,5.782732046269435,"Order 30 units: Predicted demand is 6.0/day. With 2d lead time and 20.8 buffer, we need 32.7 total."
FOODS_1_004,FOODS_1,1,8.673894334074133,8,3.1294792287078144,"Order 8 units: Predicted demand is 2.6/day. With 2d lead time and 3.5 buffer, we need 8.7 total."
FOODS_1_005,FOODS_1,0,7.443263743012735,7,2.582087734300227,"Order 7 units: Predicted demand is 0.7/day. With 2d lead time and 6.0 buffer, we need 7.4 total."
FOODS_1_005,FOODS_1,1,10.832150575698353,10,0.8105985574880314,"Order 10 units: Predicted demand is 1.2/day. With 2d lead time and 8.4 buffer, we need 10.8 total."
FOODS_1_005,FOODS_1,0,2.24175950269125,2,1.7658469675206787,"Order 2 units: Predicted demand is 0.5/day. With 2d lead time and 1.2 buffer, we need 2.2 total."
FOODS_1_005,FOODS_1,0,2.54891399708096,3,1.6701671236131361,"Order 3 units: Predicted demand is 0.5/day. With 2d lead time and 1.6 buffer, we need 2.5 total."
FOODS_1_006,FOODS_1,0,5.596775668736742,6,0.9047204934135759,"Order 6 units: Predicted demand is 0.4/day. With 2d lead time and 4.8 buffer, we need 5.6 total."
FOODS_1_006,FOODS_1,0,1.79516921189498,2,0.6175515680659907,"Order 2 units: Predicted demand is 0.3/day. With 2d lead time and 1.2 buffer, we need 1.8 total."
FOODS_1_006,FOODS_1,0,4.276403991885795,4,0.9754996710880667,"Order 4 units: Predicted demand is 0.4/day. With 2d lead time and 3.4 buffer, we need 4.3 total."
FOODS_1_006,FOODS_1,0,1.721933201424924,2,0.657030265521421,"Order 2 units: Predicted demand is 0.3/day. With 2d lead time and 1.1 buffer, we need 1.7 total."
FOODS_1_008,FOODS_1,0,3.763343972031603,4,0.8382188145429804,"Order 4 units: Predicted demand is 0.2/day. With 2d lead time and 3.3 buffer, we need 3.8 total."
FOODS_1_008,FOODS_1,0,1.562628447049765,2,0.5641033417175819,"Order 2 units: Predicted demand is 0.2/day. With 2d lead time and 1.2 buffer, we need 1.6 total."
FOODS_1_008,FOODS_1,0,1.1955275708613113,1,0.5597363719748731,"Order 1 units: Predicted demand is 0.2/day. With 2d lead time and 0.9 buffer, we need 1.2 total."
FOODS_1_008,FOODS_1,0,1.991133131922538,2,0.41179825004569065,"Order 2 units: Predicted demand is 0.1/day. With 2d lead time and 1.8 buffer, we need 2.0 total."
FOODS_1_009,FOODS_1,0,6.895932444367326,7,0.7160225459789129,"Order 7 units: Predicted demand is 0.3/day. With 2d lead time and 6.3 buffer, we need 6.9 total."
FOODS_1_009,FOODS_1,0,2.5232503141251854,3,0.6989285638244901,"Order 3 units: Predicted demand is 0.3/day. With 2d lead time and 1.9 buffer, we need 2.5 total."
FOODS_1_009,FOODS_1,1,12.221602478109268,11,0.1201843573735543,"Order 11 units: Predicted demand is 1.1/day. With 2d lead time and 10.1 buffer, we need 12.2 total."
FOODS_1_009,FOODS_1,0,3.3587239954832055,3,0.7542749502835371,"Order 3 units: Predicted demand is 0.3/day. With 2d lead time and 2.7 buffer, we need 3.4 total."
FOODS_1_010,FOODS_1,0,1.3073810609969232,1,0.48515199258329866,"Order 1 units: Predicted demand is 0.1/day. With 2d lead time and 1.1 buffer, we need 1.3 total."
FOODS_1_010,FOODS_1,0,1.597219667578117,2,1.3025874377068218,"Order 2 units: Predicted demand is 0.2/day. With 2d lead time and 1.1 buffer, we need 1.6 total."
FOODS_1_010,FOODS_1,0,3.19314798014487,3,1.5667464741537696,"Order 3 units: Predicted demand is 0.3/day. With 2d lead time and 2.6 buffer, we need 3.2 total."
FOODS_1_010,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_011,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_011,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_011,FOODS_1,0,2.1224374942311846,2,0.34814935654857815,"Order 2 units: Predicted demand is 0.1/day. With 2d lead time and 1.8 buffer, we need 2.1 total."
FOODS_1_011,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_012,FOODS_1,0,8.762275135625499,9,8.322363063783918,"Order 9 units: Predicted demand is 1.5/day. With 2d lead time and 5.8 buffer, we need 8.8 total."
FOODS_1_012,FOODS_1,8,21.621951933540387,14,0.0,"Order 14 units: Predicted demand is 5.5/day. With 2d lead time and 10.7 buffer, we need 21.6 total."
FOODS_1_012,FOODS_1,0,14.901115592524052,15,15.819757490842726,"Order 15 units: Predicted demand is 2.8/day. With 2d lead time and 9.3 buffer, we need 14.9 total."
FOODS_1_012,FOODS_1,4,10.415094122796068,6,0.0,"Order 6 units: Predicted demand is 1.7/day. With 2d lead time and 6.9 buffer, we need 10.4 total."
FOODS_1_013,FOODS_1,1,7.129474987361776,6,0.5279235314768339,"Order 6 units: Predicted demand is 1.4/day. With 2d lead time and 4.4 buffer, we need 7.1 total."
FOODS_1_013,FOODS_1,2,20.199932739923973,18,0.0,"Order 18 units: Predicted demand is 1.4/day. With 2d lead time and 17.5 buffer, we need 20.2 total."
FOODS_1_013,FOODS_1,1,7.415280132270485,6,1.4238344146028217,"Order 6 units: Predicted demand is 1.9/day. With 2d lead time and 3.5 buffer, we need 7.4 total."
FOODS_1_013,FOODS_1,1,3.338387087986998,2,0.0,"Order 2 units: Predicted demand is 0.7/day. With 2d lead time and 1.9 buffer, we need 3.3 total."
FOODS_1_014,FOODS_1,0,9.523973100835612,10,0.25843083471308087,"Order 10 units: Predicted demand is 0.3/day. With 2d lead time and 9.0 buffer, we need 9.5 total."
FOODS_1_014,FOODS_1,0,1.429557432381894,1,0.14415366800467308,"Order 1 units: Predicted demand is 0.1/day. With 2d lead time and 1.1 buffer, we need 1.4 total."
FOODS_1_014,FOODS_1,0,4.79047239727274,5,0.28120846907431307,"Order 5 units: Predicted demand is 0.3/day. With 2d lead time and 4.2 buffer, we need 4.8 total."
FOODS_1_014,FOODS_1,0,1.6078518408707199,2,0.17836147812939304,"Order 2 units: Predicted demand is 0.2/day. With 2d lead time and 1.2 buffer, we need 1.6 total."
FOODS_1_015,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_015,FOODS_1,3,7.458971494803411,4,0.0,"Order 4 units: Predicted demand is 1.3/day. With 2d lead time and 4.8 buffer, we need 7.5 total."
FOODS_1_015,FOODS_1,0,1.895078725444196,2,1.767852179774543,"Order 2 units: Predicted demand is 0.5/day. With 2d lead time and 0.9 buffer, we need 1.9 total."
FOODS_1_015,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_016,FOODS_1,0,2.442751913915388,2,0.7732181181757204,"Order 2 units: Predicted demand is 0.3/day. With 2d lead time and 1.8 buffer, we need 2.4 total."
FOODS_1_016,FOODS_1,0,5.565276598705898,6,1.0618370431776905,"Order 6 units: Predicted demand is 0.5/day. With 2d lead time and 4.6 buffer, we need 5.6 total."
FOODS_1_016,FOODS_1,0,3.627120363474922,4,0.904957683668766,"Order 4 units: Predicted demand is 0.4/day. With 2d lead time and 2.8 buffer, we need 3.6 total."
FOODS_1_016,FOODS_1,0,6.703516749241567,7,0.6178029304260777,"Order 7 units: Predicted demand is 0.3/day. With 2d lead time and 6.2 buffer, we need 6.7 total."
FOODS_1_017,FOODS_1,0,3.770992582021556,4,0.6282278021784484,"Order 4 units: Predicted demand is 0.3/day. With 2d lead time and 3.2 buffer, we need 3.8 total."
FOODS_1_017,FOODS_1,0,4.363194958204143,4,0.5205058875038966,"Order 4 units: Predicted demand is 0.2/day. With 2d lead time and 3.9 buffer, we need 4.4 total."
FOODS_1_017,FOODS_1,1,4.6222531919586425,4,0.0,"Order 4 units: Predicted demand is 0.6/day. With 2d lead time and 3.5 buffer, we need 4.6 total."
FOODS_1_017,FOODS_1,0,2.9869163452982708,3,0.7398766458673097,"Order 3 units: Predicted demand is 0.3/day. With 2d lead time and 2.3 buffer, we need 3.0 total."
FOODS_1_018,FOODS_1,2,15.726845482383952,14,1.3444959149691165,"Order 14 units: Predicted demand is 3.4/day. With 2d lead time and 9.0 buffer, we need 15.7 total."
FOODS_1_018,FOODS_1,4,33.79322771260519,30,0.0,"Order 30 units: Predicted demand is 2.8/day. With 2d lead time and 28.1 buffer, we need 33.8 total."
FOODS_1_018,FOODS_1,1,44.81070979345641,44,3.1925443004827385,"Order 44 units: Predicted demand is 4.3/day. With 2d lead time and 36.3 buffer, we need 44.8 total."
FOODS_1_018,FOODS_1,5,11.9618382620183,7,0.0,"Order 7 units: Predicted demand is 2.4/day. With 2d lead time and 7.1 buffer, we need 12.0 total."
FOODS_1_019,FOODS_1,0,16.456238774142456,16,1.4555145786351578,"Order 16 units: Predicted demand is 1.5/day. With 2d lead time and 13.5 buffer, we need 16.5 total."
FOODS_1_019,FOODS_1,5,20.46331387965754,15,0.0,"Order 15 units: Predicted demand is 2.0/day. With 2d lead time and 16.5 buffer, we need 20.5 total."
FOODS_1_019,FOODS_1,3,11.510506453051581,9,0.0,"Order 9 units: Predicted demand is 1.4/day. With 2d lead time and 8.6 buffer, we need 11.5 total."
FOODS_1_019,FOODS_1,1,14.727725230672945,14,0.9822155001179005,"Order 14 units: Predicted demand is 2.0/day. With 2d lead time and 10.7 buffer, we need 14.7 total."
FOODS_1_020,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_020,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_020,FOODS_1,0,0.015348384460710723,0,0.015198497893711594,"Order 0 units: Predicted demand is 0.0/day. With 2d lead time and 0.0 buffer, we need 0.0 total."
FOODS_1_020,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_021,FOODS_1,1,22.010937385467702,21,0.0,"Order 21 units: Predicted demand is 0.8/day. With 2d lead time and 20.4 buffer, we need 22.0 total."
FOODS_1_021,FOODS_1,0,10.127768697379532,10,1.375817244500996,"Order 10 units: Predicted demand is 1.4/day. With 2d lead time and 7.3 buffer, we need 10.1 total."
FOODS_1_021,FOODS_1,0,4.613564087102885,5,0.6676298634202114,"Order 5 units: Predicted demand is 0.7/day. With 2d lead time and 3.3 buffer, we need 4.6 total."
FOODS_1_021,FOODS_1,0,10.471425148146551,10,0.5222993137455613,"Order 10 units: Predicted demand is 0.5/day. With 2d lead time and 9.4 buffer, we need 10.5 total."
FOODS_1_022,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_022,FOODS_1,0,1.052730881797526,1,0.4199104586080413,"Order 1 units: Predicted demand is 0.1/day. With 2d lead time and 0.9 buffer, we need 1.1 total."
FOODS_1_022,FOODS_1,0,2.6585808801227158,3,0.9385910444764085,"Order 3 units: Predicted demand is 0.2/day. With 2d lead time and 2.3 buffer, we need 2.7 total."
FOODS_1_022,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_023,FOODS_1,0,0.29747888032992925,0,0.8389834046805036,"Order 0 units: Predicted demand is 0.1/day. With 2d lead time and 0.0 buffer, we need 0.3 total."
FOODS_1_023,FOODS_1,0,8.852284141812653,9,5.334099520630218,"Order 9 units: Predicted demand is 0.9/day. With 2d lead time and 7.0 buffer, we need 8.9 total."
FOODS_1_023,FOODS_1,3,7.574234634199337,5,0.0,"Order 5 units: Predicted demand is 1.7/day. With 2d lead time and 4.2 buffer, we need 7.6 total."
FOODS_1_023,FOODS_1,1,5.494767617425287,4,0.0,"Order 4 units: Predicted demand is 0.9/day. With 2d lead time and 3.7 buffer, we need 5.5 total."
FOODS_1_024,FOODS_1,0,0.2955459818313492,0,0.7180843777308563,"Order 0 units: Predicted demand is 0.1/day. With 2d lead time and 0.0 buffer, we need 0.3 total."
FOODS_1_024,FOODS_1,1,9.48037368152932,8,1.6263044049274218,"Order 8 units: Predicted demand is 1.3/day. With 2d lead time and 6.8 buffer, we need 9.5 total."
FOODS_1_024,FOODS_1,0,5.583152507533647,6,3.3921365776298797,"Order 6 units: Predicted demand is 0.7/day. With 2d lead time and 4.2 buffer, we need 5.6 total."
FOODS_1_024,FOODS_1,0,2.4415678057195116,2,1.6598426742580155,"Order 2 units: Predicted demand is 0.3/day. With 2d lead time and 1.8 buffer, we need 2.4 total."
FOODS_1_025,FOODS_1,0,1.771355526382547,2,1.1261186616233538,"Order 2 units: Predicted demand is 0.3/day. With 2d lead time and 1.2 buffer, we need 1.8 total."
FOODS_1_025,FOODS_1,0,4.91173113321412,5,1.2269706345550075,"Order 5 units: Predicted demand is 0.3/day. With 2d lead time and 4.3 buffer, we need 4.9 total."
FOODS_1_025,FOODS_1,0,5.215008576451734,5,1.0256675993141247,"Order 5 units: Predicted demand is 0.2/day. With 2d lead time and 4.7 buffer, we need 5.2 total."
FOODS_1_025,FOODS_1,0,2.1886321744676964,2,0.9184083030884652,"Order 2 units: Predicted demand is 0.2/day. With 2d lead time and 1.8 buffer, we need 2.2 total."
FOODS_1_026,FOODS_1,0,5.888865911173687,6,0.9839789398466148,"Order 6 units: Predicted demand is 0.1/day. With 2d lead time and 5.6 buffer, we need 5.9 total."
FOODS_1_026,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_026,FOODS_1,0,2.0797408023492925,2,2.572559141629236,"Order 2 units: Predicted demand is 0.4/day. With 2d lead time and 1.3 buffer, we need 2.1 total."
FOODS_1_026,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_027,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_027,FOODS_1,3,12.718540567685302,10,0.0,"Order 10 units: Predicted demand is 2.0/day. With 2d lead time and 8.7 buffer, we need 12.7 total."
FOODS_1_027,FOODS_1,1,11.148326089593416,10,0.8077420065954999,"Order 10 units: Predicted demand is 1.4/day. With 2d lead time and 8.3 buffer, we need 11.1 total."
FOODS_1_027,FOODS_1,0,4.491742190542171,4,0.5813597038646531,"Order 4 units: Predicted demand is 0.3/day. With 2d lead time and 3.9 buffer, we need 4.5 total."
FOODS_1_028,FOODS_1,0,6.075880009602135,6,0.8003948350813742,"Order 6 units: Predicted demand is 0.3/day. With 2d lead time and 5.5 buffer, we need 6.1 total."
FOODS_1_028,FOODS_1,0,3.0209510413659033,3,0.7946941588585893,"Order 3 units: Predicted demand is 0.3/day. With 2d lead time and 2.5 buffer, we need 3.0 total."
FOODS_1_028,FOODS_1,0,4.708133794362961,5,1.721145953355019,"Order 5 units: Predicted demand is 0.6/day. With 2d lead time and 3.6 buffer, we need 4.7 total."
FOODS_1_028,FOODS_1,0,3.8068861793316926,4,0.8283604468637528,"Order 4 units: Predicted demand is 0.3/day. With 2d lead time and 3.3 buffer, we need 3.8 total."
FOODS_1_029,FOODS_1,0,1.586018525468437,2,0.7304676030313182,"Order 2 units: Predicted demand is 0.2/day. With 2d lead time and 1.2 buffer, we need 1.6 total."
FOODS_1_029,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_029,FOODS_1,0,5.636162762760108,6,0.9256574507506546,"Order 6 units: Predicted demand is 0.2/day. With 2d lead time and 5.2 buffer, we need 5.6 total."
FOODS_1_029,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_030,FOODS_1,0,0.03195324902661552,0,0.05560614234905162,"Order 0 units: Predicted demand is 0.0/day. With 2d lead time and 0.0 buffer, we need 0.0 total."
FOODS_1_030,FOODS_1,0,1.2611161319560544,1,0.6646086821223278,"Order 1 units: Predicted demand is 0.2/day. With 2d lead time and 0.9 buffer, we need 1.3 total."
FOODS_1_030,FOODS_1,0,1.0797009067298906,1,0.3489036710353902,"Order 1 units: Predicted demand is 0.1/day. With 2d lead time and 0.9 buffer, we need 1.1 total."
FOODS_1_030,FOODS_1,0,1.991133131922538,2,0.40498039822374216,"Order 2 units: Predicted demand is 0.1/day. With 2d lead time and 1.8 buffer, we need 2.0 total."
FOODS_1_031,FOODS_1,1,12.276160787433223,11,0.0,"Order 11 units: Predicted demand is 0.5/day. With 2d lead time and 11.3 buffer, we need 12.3 total."
FOODS_1_031,FOODS_1,0,8.255079823004564,8,5.449784915146558,"Order 8 units: Predicted demand is 1.5/day. With 2d lead time and 5.2 buffer, we need 8.3 total."
FOODS_1_031,FOODS_1,4,9.03101033303156,5,0.0,"Order 5 units: Predicted demand is 1.5/day. With 2d lead time and 6.0 buffer, we need 9.0 total."
FOODS_1_031,FOODS_1,0,7.848879079382925,8,0.6545967930040323,"Order 8 units: Predicted demand is 0.2/day. With 2d lead time and 7.5 buffer, we need 7.8 total."
FOODS_1_032,FOODS_1,4,12.916621169958743,9,0.0,"Order 9 units: Predicted demand is 1.7/day. With 2d lead time and 9.4 buffer, we need 12.9 total."
FOODS_1_032,FOODS_1,2,11.754148964231222,10,0.0,"Order 10 units: Predicted demand is 1.0/day. With 2d lead time and 9.7 buffer, we need 11.8 total."
FOODS_1_032,FOODS_1,3,36.15535068658866,33,0.589364315037525,"Order 33 units: Predicted demand is 3.6/day. With 2d lead time and 29.0 buffer, we need 36.2 total."
FOODS_1_032,FOODS_1,1,27.161624001843485,26,3.9310626329306264,"Order 26 units: Predicted demand is 5.0/day. With 2d lead time and 17.1 buffer, we need 27.2 total."
FOODS_1_033,FOODS_1,0,3.5549986966984974,4,1.6774354433122654,"Order 4 units: Predicted demand is 0.3/day. With 2d lead time and 3.0 buffer, we need 3.6 total."
FOODS_1_033,FOODS_1,0,5.6773670796485085,6,1.1340919646240688,"Order 6 units: Predicted demand is 0.2/day. With 2d lead time and 5.3 buffer, we need 5.7 total."
FOODS_1_033,FOODS_1,0,1.4474671805422732,1,0.8802386266135438,"Order 1 units: Predicted demand is 0.2/day. With 2d lead time and 1.1 buffer, we need 1.4 total."
FOODS_1_033,FOODS_1,0,1.2858354453198948,1,0.42438662336917937,"Order 1 units: Predicted demand is 0.1/day. With 2d lead time and 1.1 buffer, we need 1.3 total."
FOODS_1_034,FOODS_1,0,2.393329149646066,2,1.269880646842861,"Order 2 units: Predicted demand is 0.2/day. With 2d lead time and 1.9 buffer, we need 2.4 total."
FOODS_1_034,FOODS_1,0,2.534047502896737,3,1.9936124606569035,"Order 3 units: Predicted demand is 0.4/day. With 2d lead time and 1.8 buffer, we need 2.5 total."
FOODS_1_034,FOODS_1,0,1.1113636449202104,1,0.5967111127677958,"Order 1 units: Predicted demand is 0.1/day. With 2d lead time and 0.9 buffer, we need 1.1 total."
FOODS_1_034,FOODS_1,0,2.452513546648114,2,1.6001041871004145,"Order 2 units: Predicted demand is 0.3/day. With 2d lead time and 1.8 buffer, we need 2.5 total."
FOODS_1_035,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_035,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_035,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_035,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_036,FOODS_1,0,4.0583337611913635,4,0.5810994939904874,"Order 4 units: Predicted demand is 0.3/day. With 2d lead time and 3.4 buffer, we need 4.1 total."
FOODS_1_036,FOODS_1,0,4.6341699987503056,5,0.6548413778836821,"Order 5 units: Predicted demand is 0.4/day. With 2d lead time and 3.9 buffer, we need 4.6 total."
FOODS_1_036,FOODS_1,0,10.003323722423929,10,1.3976850858505907,"Order 10 units: Predicted demand is 0.8/day. With 2d lead time and 8.4 buffer, we need 10.0 total."
FOODS_1_036,FOODS_1,0,4.52165251331137,5,0.2978580174621994,"Order 5 units: Predicted demand is 0.2/day. With 2d lead time and 4.2 buffer, we need 4.5 total."
FOODS_1_037,FOODS_1,1,4.929397643893043,4,0.0,"Order 4 units: Predicted demand is 0.4/day. With 2d lead time and 4.2 buffer, we need 4.9 total."
FOODS_1_037,FOODS_1,0,5.191990477784284,5,1.6974669896877663,"Order 5 units: Predicted demand is 0.5/day. With 2d lead time and 4.2 buffer, we need 5.2 total."
FOODS_1_037,FOODS_1,1,6.267523113671723,5,0.0,"Order 5 units: Predicted demand is 0.9/day. With 2d lead time and 4.5 buffer, we need 6.3 total."
FOODS_1_037,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_038,FOODS_1,0,2.422538224168713,2,4.061811175772536,"Order 2 units: Predicted demand is 0.4/day. With 2d lead time and 1.6 buffer, we need 2.4 total."
FOODS_1_038,FOODS_1,0,3.344685457866065,3,5.059698734194045,"Order 3 units: Predicted demand is 0.5/day. With 2d lead time and 2.3 buffer, we need 3.3 total."
FOODS_1_038,FOODS_1,0,3.912453971962237,4,3.286465234143355,"Order 4 units: Predicted demand is 0.3/day. With 2d lead time and 3.3 buffer, we need 3.9 total."
FOODS_1_038,FOODS_1,0,1.6709366191073394,2,2.1221285271842842,"Order 2 units: Predicted demand is 0.2/day. With 2d lead time and 1.2 buffer, we need 1.7 total."
FOODS_1_039,FOODS_1,0,5.622883984550781,6,0.7748973691928354,"Order 6 units: Predicted demand is 0.3/day. With 2d lead time and 5.0 buffer, we need 5.6 total."
FOODS_1_039,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_039,FOODS_1,0,4.819290176967684,5,0.7841483412752286,"Order 5 units: Predicted demand is 0.3/day. With 2d lead time and 4.2 buffer, we need 4.8 total."
FOODS_1_039,FOODS_1,0,0.0,0,0.0,Inventory sufficient: Current stock covers ROP.
FOODS_1_040,FOODS_1,0,8.861995637350052,9,1.400967657264111,"Order 9 units: Predicted demand is 0.8/day. With 2d lead time and 7.3 buffer, we need 8.9 total."
FOODS_1_040,FOODS_1,1,6.6086113142725935,6,0.0,"Order 6 units: Predicted demand is 0.8/day. With 2d lead time and 5.1 buffer, we need 6.6 total."
FOODS_1_040,FOODS_1,1,4.58536931138042,4,0.0,"Order 4 units: Predicted demand is 0.4/day. With 2d lead time and 3.7 buffer, we need 4.6 total."
FOODS_1_040,FOODS_1,0,6.85624636116936,7,0.3152796144277103,"Order 7 units: Predicted demand is 0.2/day. With 2d lead time and 6.5 buffer, we need 6.9 total."
FOODS_1_041,FOODS_1,0,7.741483232117316,8,0.894625287317971,"Order 8 units: Predicted demand is 0.4/day. With 2d lead time and 6.9 buffer, we need 7.7 total."
FOODS_1_041,FOODS_1,0,5.042752539436327,5,0.8897991623026429,"Order 5 units: Predicted demand is 0.4/day. With 2d lead time and 4.2 buffer, we need 5.0 total."
FOODS_1_041,FOODS_1,0,4.439847839062828,4,0.6063660968251001,"Order 4 units: Predicted demand is 0.3/day. With 2d lead time and 3.9 buffer, we need 4.4 total."
FOODS_1_041,FOODS_1,0,2.4373453415856394,2,0.760479166641825,"Order 2 units: Predicted demand is 0.3/day. With 2d lead time and 1.8 buffer, we need 2.4 total."
FOODS_1_042,FOODS_1,1,15.422262972037686,14,0.2672303465654984,"Order 14 units: Predicted demand is 1.3/day. With 2d lead time and 12.9 buffer, we need 15.4 total."
FOODS_1_042,FOODS_1,2,10.459747718212622,8,0.0,"Order 8 units: Predicted demand is 1.1/day. With 2d lead time and 8.2 buffer, we need 10.5 total."
FOODS_1_042,FOODS_1,2,10.167397432368434,8,0.0,"Order 8 units: Predicted demand is 1.1/day. With 2d lead time and 7.9 buffer, we need 10.2 total."
FOODS_1_042,FOODS_1,0,0.038290732676277986,0,0.018762085078439922,"Order 0 units: Predicted demand is 0.0/day. With 2d lead time and 0.0 buffer, we need 0.0 total."
FOODS_1_043,FOODS_1,1,35.386148365219334,34,6.001270432907381,"Order 34 units: Predicted demand is 4.1/day. With 2d lead time and 27.3 buffer, we need 35.4 total."
FOODS_1_043,FOODS_1,8,15.963605360221578,8,0.0,"Order 8 units: Predicted demand is 3.4/day. With 2d lead time and 9.1 buffer, we need 16.0 total."
FOODS_1_043,FOODS_1,6,28.63887772759329,23,1.6651316102558817,"Order 23 units: Predicted demand is 6.8/day. With 2d lead time and 14.9 buffer, we need 28.6 total."
FOODS_1_043,FOODS_1,1,14.107597880718963,13,2.514433434454418,"Order 13 units: Predicted demand is 2.3/day. With 2d lead time and 9.5 buffer, we need 14.1 total."
FOODS_1_044,FOODS_1,0,4.57245879288617,5,0.5743762754207745,"Order 5 units: Predicted demand is 0.2/day. With 2d lead time and 4.2 buffer, we need 4.6 total."
FOODS_1_044,FOODS_1,0,3.2386264362151653,3,0.6146272607009025,"Order 3 units: Predicted demand is 0.2/day. With 2d lead time and 2.8 buffer, we need 3.2 total."
FOODS_1_044,FOODS_1,0,2.5832934954273936,3,0.5521393209839837,"Order 3 units: Predicted demand is 0.2/day. With 2d lead time and 2.2 buffer, we need 2.6 total."
FOODS_1_044,FOODS_1,0,2.6083241358070284,3,0.5894408417059781,"Order 3 units: Predicted demand is 0.2/day. With 2d lead time and 2.2 buffer, we need 2.6 total."
FOODS_1_045,FOODS_1,1,10.620799002252427,10,0.0,"Order 10 units: Predicted demand is 1.0/day. With 2d lead time and 8.7 buffer, we need 10.6 total."
FOODS_1_045,FOODS_1,0,6.362940044343696,6,0.8185441580801338,"Order 6 units: Predicted demand is 0.5/day. With 2d lead time and 5.4 buffer, we need 6.4 total."
